26927	32112
26927	56766
17458	23933
17458	67183
53317	3442
32399	76768
32399	31091
17050	14907
17050	42176
17050	73251
89650	44498
25624	52896
25624	12096
25624	45854
25624	27730
25624	18610
1568	44498
9939	19867
39110	26733
39110	2894
39110	51184
39110	74796
39110	41756
47042	10923
47042	25768
13156	21667
65639	42157
73564	278
73564	6199
73564	34840
73564	3676
73564	17798
73564	22127
73564	66058
73564	52109
73564	61144
95365	13200
80566	28784
103610	60664
103610	44401
103610	73579
103610	74605
103610	10234
103610	25587
103610	106
103610	21042
81439	11454
80463	5316
40759	24621
73666	36814
92253	11527
92253	20186
73213	14260
73213	59907
73213	51931
73213	29578
73213	66407
73213	65204
73213	48025
73213	47527
73213	39317
73213	58749
73213	15017
73213	30257
73213	70267
73213	2763
40307	11459
93708	44629
22326	7774
8692	27015
8692	74551
8692	22268
8692	60044
8692	44961
8692	23376
8692	6724
67821	68562
67821	61239
13713	57935
53529	57424
53529	73215
8962	50693
8962	37875
8962	39861
8962	56651
8962	53855
8962	5716
8962	23742
8962	13597
4663	33450
54110	42698
54110	40453
33279	42317
33279	76834
4802	68478
4802	31503
4802	65010
4802	60407
58247	63580
92219	965
9661	45075
9661	54892
9661	48543
9661	45673
9661	40188
9661	23000
9661	25775
9661	1705
9661	22044
9661	48927
9661	41814
9661	30425
9661	33771
9661	8028
9661	14009
9661	30573
9661	23338
9661	18318
9661	55198
9661	3353
9661	63215
9661	71100
9661	18829
9661	23072
9661	62193
9661	59650
9661	42872
9661	64041
9661	39279
9661	28495
9661	43230
9661	34139
9661	54294
9661	40969
9661	6977
9661	76474
9661	24519
9661	24694
9661	4637
9661	65574
24305	65074
103474	6593
84719	28065
84719	17263
84719	53600
38917	68273
61820	32843
61820	3240
61874	76336
6704	67267
757	22639
757	64244
57542	69964
57542	9477
30232	57692
30232	45318
30232	11558
30232	42345
30232	29426
30232	16167
30232	31023
30232	59134
30232	49895
50435	3336
84539	71344
103140	26981
103140	1151
103140	15549
103140	19567
103140	42444
103140	6174
94824	76768
94824	31091
91147	49150
9763	39941
9763	52294
16558	51979
16558	32955
87837	5448
18785	46392
18785	45085
18785	16424
18785	31540
18785	37791
99790	43308
99790	12047
99790	71813
63128	25567
63128	57845
78647	58630
26447	8970
26447	48447
26447	13890
26447	15842
26447	24922
26447	17611
26447	7517
26447	18620
15261	36564
15261	65959
46037	23455
98159	47119
29264	76210
84517	54322
57195	70047
3713	69271
20114	25025
20114	69740
36500	24263
36500	77222
36500	12935
36500	67762
36500	3485
36500	31975
74844	63676
74844	44783
74844	35241
74844	8561
54789	45713
54789	68538
67337	45725
67337	21399
67337	48994
67337	26678
67337	71610
70782	63448
22418	3727
22418	7744
22418	65814
22418	22576
22418	61897
57851	14924
45906	72755
33770	25247
77248	59762
5940	3011
5940	63764
5940	37735
5940	68240
5940	27930
5940	5139
61343	74179
78293	5906
78293	19584
78293	8919
78293	34464
38249	36138
58954	61528
99506	66584
66173	54773
80761	38131
92974	29977
92974	39354
92974	71326
92974	74734
92974	31970
92974	26015
92974	22971
92974	14803
70569	69605
70569	17188
70569	62948
70569	35718
70569	32770
70569	22907
70569	4101
70569	58025
70569	52982
70569	47853
70569	64950
70569	73458
70569	10402
70569	10630
70569	12229
70569	10788
70569	64966
70569	31127
70569	74778
70569	1201
70569	48529
47308	51562
8209	68857
8209	8028
8209	44503
8209	10551
8209	72530
8209	20294
8209	29008
8209	23033
8209	22468
8209	41797
51701	66335
22739	19776
22739	44596
22739	12825
22739	23867
22739	31871
22739	69987
11070	48108
71620	34602
41730	5656
41730	21624
84885	58838
4054	69032
4054	63284
87527	66102
55845	16832
26816	35618
26816	7549
18025	16677
18025	24493
27263	42853
40205	62683
40205	46697
40205	21203
40205	8880
40205	27226
40205	77288
40205	51556
40205	12791
40205	34977
40205	18387
40205	67713
40205	32815
40205	63635
40205	65486
40205	67345
40205	39407
40205	53553
40205	47920
40205	15917
40205	43917
40205	51096
40205	27236
40205	67967
40205	15466
40205	77720
40205	73827
40205	55101
40205	24519
40205	15857
40205	55070
40205	8929
40205	3867
40205	13779
40205	22662
40205	69779
40205	48841
40205	31683
45019	28992
31082	69957
31082	34758
222	53243
105875	63924
66190	59714
66190	21143
66190	19333
66190	59760
66190	72647
66190	27099
66190	2173
66190	45226
66190	67673
66190	51970
66190	12546
66190	9292
66190	42418
66190	67756
66190	43019
66190	9781
33280	10635
53742	49048
31305	30046
53621	41535
40845	42178
495	46306
495	21497
495	26897
495	75016
14261	22222
14261	28267
14261	11078
14261	22988
14261	70270
23289	35755
41130	36865
12282	40653
12282	943
12282	14145
12282	45685
12282	36230
12282	57258
12282	46632
12282	9191
12282	64468
12282	21504
12282	50450
12282	51142
12282	69144
12282	41370
12282	65670
12282	61720
12282	64954
12282	25116
12282	14869
12282	26694
12282	1738
43929	30204
70032	4477
42750	17326
42750	10428
42750	364
42750	7968
42750	56097
42750	13075
42750	25956
42750	24764
42750	29890
42750	56464
66136	35140
66136	67254
66136	44492
66136	22997
66136	68007
92393	60893
92393	52736
92393	45374
92393	46662
92393	14464
42901	35190
42901	25053
42901	60509
42901	67001
42901	29925
42901	63722
42901	37318
42901	44001
42901	11300
42901	66007
10838	30174
10838	27619
10838	62994
10838	61864
10838	51787
10838	15142
26267	17326
26267	10428
26267	364
26267	7968
26267	56097
26267	13075
26267	25956
26267	24764
26267	29890
26267	56464
50886	50665
50886	39805
50886	20443
50886	52322
48347	41335
48347	15160
48347	68533
17135	10348
17135	27977
30107	32843
30107	3240
47351	71921
80830	34854
58148	9831
58148	36076
58148	34164
58148	14732
58148	36511
58148	77018
58148	60853
58148	53185
58148	65598
58148	55680
58148	63970
58148	59958
58148	42298
58148	12678
58148	46847
58148	73797
58148	24738
58148	72949
58148	12083
58148	63643
58148	75221
58148	53307
58148	39089
58148	820
10051	57816
98379	23560
69767	35140
69767	44492
69767	22997
69767	68007
56935	18068
56935	30145
56935	70223
56935	33463
56935	32796
22533	51220
22533	20025
25900	20654
25900	49095
25900	34790
93804	45361
54095	31143
54095	52119
80882	33528
35101	22384
13412	27240
20929	65251
20929	28685
20929	653
20929	60263
88929	15825
6219	22899
6219	75863
103118	70807
103118	768
103118	74086
10846	1341
10846	65921
10846	6148
10846	56072
10846	11566
10846	59587
10846	33920
10846	61472
10846	35038
10846	64566
10846	16744
10846	26979
10846	6180
10846	10789
10846	30797
10846	50169
10846	59074
10846	31477
10846	5189
10846	46415
10846	40605
37610	22808
84589	72726
84589	24553
84589	12742
84589	8968
84589	74258
93322	12920
93322	41597
93322	44318
93322	46501
93322	35069
93322	18538
27204	48319
27204	48198
27204	46864
27204	72672
21995	66399
40531	14442
74874	19623
74874	22257
74874	57182
74874	22964
74874	28533
74874	58906
74874	42442
74874	61509
74874	75065
74874	65205
74874	25357
74874	68718
74874	22631
74874	19611
74874	52371
74874	30774
74874	16115
74874	4761
74874	35420
74874	29288
53060	30149
53060	67219
53060	75129
53060	18336
53060	62956
52261	57929
91945	9901
91945	77015
57010	11634
3458	21278
71371	21831
71371	13293
33937	54644
33937	66765
33937	64347
33937	37390
33937	51927
33937	38878
33937	67061
33937	61962
33937	36007
33937	10463
33937	16561
33937	4378
33937	9198
33937	28677
33937	24437
33937	45375
33937	66878
33937	68313
33937	60316
33937	43170
33937	40429
33937	20815
33937	14573
33937	68243
33937	64698
33937	41645
33937	69623
33937	51634
33937	63864
33937	36090
33937	54321
33937	16856
33937	6672
33937	64223
33937	21811
33937	42683
33937	54712
43395	58738
78268	2017
78268	40055
78268	74301
78268	32553
78268	42186
78268	51352
78268	503
78268	39903
78268	53124
78268	4028
78268	63274
78268	15095
78268	75849
78268	28960
78268	27092
78268	71909
78268	26425
78268	36189
78268	1931
78268	59269
78268	14753
78268	22512
48232	512
48232	60132
78585	12138
12781	22823
12781	49225
54938	76607
3617	7696
3617	27758
26468	30848
3916	8068
3916	32115
3916	66064
3916	24357
3916	15642
3916	21647
14930	74323
14930	26017
14930	31451
14930	41294
14930	68776
14930	52020
90524	44571
90524	48847
97095	16972
97095	1988
97095	18215
62850	61475
21693	63389
21693	32130
21693	7490
21693	70114
21693	39262
21693	45037
21693	45785
21693	18857
21693	47965
21693	65125
21693	68472
21693	45019
21693	42190
21693	31264
21693	71371
21693	835
21693	1277
21693	68877
21693	55081
21693	16242
21693	33
21693	53300
21693	68141
21693	8531
21693	76789
21693	6506
21693	38978
26806	5140
26806	22399
26806	5516
26806	27343
26806	69222
26806	73034
26806	36840
26806	8741
26806	62704
26806	23911
26806	10137
26806	22560
26806	70524
26806	8905
26806	59091
26806	69079
104006	17186
69694	29739
69694	54900
69694	7193
69694	23646
69694	9893
42343	37503
42343	65295
69441	42651
69441	3457
69441	30773
97606	14701
97606	53044
56532	23715
56532	37667
56532	19606
98937	18767
98937	12920
98937	41597
98937	25500
98937	51144
98937	40991
98937	66517
98937	1113
20128	28606
20128	74651
62197	77500
62197	16558
62197	66761
62197	24891
62197	69630
45531	31241
45531	58574
45531	42492
45531	43294
45531	26761
45531	19654
8760	29192
8760	27343
8760	73034
8760	29702
8760	59091
70731	36653
70731	49031
70731	77623
70731	16110
70731	61085
70731	11333
70731	65351
70731	73224
70731	45035
70731	62023
70731	55396
70731	71822
70731	29660
70731	69646
70731	10502
70731	37627
70731	35891
70731	62329
70731	64918
70731	14779
70731	34694
70731	21399
70731	65935
70731	68661
70731	48623
70731	59905
70731	67487
70731	69789
70731	52566
70731	46540
70731	12194
69384	36589
52522	69454
52522	44827
52522	31264
52522	71371
52522	835
52522	11004
32787	55930
73817	43603
60564	52083
60564	48052
60564	9137
30186	6483
30186	29895
30186	13786
30186	64165
30186	18199
34656	73472
34656	66172
34656	15844
34656	62055
34656	22438
34656	37041
34656	31607
34656	70571
34656	55644
34656	37017
34656	1955
34656	22674
34656	49730
59245	8958
45035	77783
62765	59999
62765	14464
77009	52509
77009	14865
77009	45691
77009	11692
77009	2047
77009	62678
77009	61836
77009	22756
11698	65334
80979	22197
12521	65838
12521	43496
13633	46505
13633	33634
101765	42788
93431	16024
49270	61077
100724	67180
100724	47571
102611	68403
102611	4351
101795	43987
101795	77732
101795	57622
101795	67426
101795	46140
101795	51534
101795	40904
101795	19567
101795	69310
101795	16785
14778	4378
72738	48541
72738	22131
84440	58943
2044	48500
2044	49620
2044	52695
2044	29708
2044	71116
2044	48031
100519	64898
15618	17202
15618	11367
37282	39670
11458	65367
11458	36887
11458	64317
11458	72626
64190	65157
95927	26848
96551	27584
72995	6483
3387	13726
63751	25118
63751	33463
78223	25493
20671	73225
20671	44643
20671	23641
29585	72308
29585	43781
29585	12446
59335	36363
59335	18936
56918	39912
56918	66158
104264	43774
